pos,corr_resp,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,trial.started,fixation.started,line1.started,line2.started,line3.started,line4.started,fixation.stopped,probe.started,key_resp.started,trial.stopped,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,trials_2.key_resp.keys,trials_2.key_resp.corr,trials_2.key_resp.rt,trials_2.key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
150,v,61,1,15,v,1,0.5239692000905052,None,15,1,61,1,,,,,164.7546548000537,,164.7422191000078,164.7546548000537,165.75492470001336,165.75492470001336,165.75492470001336,165.75492470001336,165.75492470001336,166.75450230005663,166.75450230005663,167.2916433000937,v,1,0.5239692000905052,None,,,,,1,001,2024-10-17_14h37.53.176,Motor Learning Sequence Task,2024.2.1post4,61.11938940687298,2024-10-17 14h40.35.793676 +0530,
50,c,62,2,15,c,1,0.620184600003995,None,15,2,62,2,,,,,167.30446560005657,,167.29197120002937,167.30446560005657,168.30516060010996,168.30516060010996,168.30516060010996,168.30516060010996,168.30516060010996,169.30481080000754,169.30481080000754,169.94148760009557,c,1,0.620184600003995,None,,,,,1,001,2024-10-17_14h37.53.176,Motor Learning Sequence Task,2024.2.1post4,61.11938940687298,2024-10-17 14h40.35.793676 +0530,
-150,z,63,3,15,z,1,0.9464471999090165,None,15,3,63,3,,,,,169.95489220006857,,169.94182830001228,169.95489220006857,170.95454170007724,170.95454170007724,170.95454170007724,170.95454170007724,170.95454170007724,171.95432280004025,171.95432280004025,172.90854600002058,z,1,0.9464471999090165,None,,,,,1,001,2024-10-17_14h37.53.176,Motor Learning Sequence Task,2024.2.1post4,61.11938940687298,2024-10-17 14h40.35.793676 +0530,
-50,x,64,0,16,x,1,0.6206355999456719,None,16,0,64,0,,,,,172.92134160001297,,172.90887800010387,172.92134160001297,173.92140780005138,173.92140780005138,173.92140780005138,173.92140780005138,173.92140780005138,174.92150110006332,174.92150110006332,175.55837220000103,x,1,0.6206355999456719,None,,,,,1,001,2024-10-17_14h37.53.176,Motor Learning Sequence Task,2024.2.1post4,61.11938940687298,2024-10-17 14h40.35.793676 +0530,
150,v,65,1,16,v,1,0.5295034000882879,None,16,1,65,1,,,,,175.57140500005335,,175.55870080005843,175.57140500005335,176.57178430003114,176.57178430003114,176.57178430003114,176.57178430003114,176.57178430003114,177.57148810010403,177.57148810010403,178.10813720000442,v,1,0.5295034000882879,None,,,,,1,001,2024-10-17_14h37.53.176,Motor Learning Sequence Task,2024.2.1post4,61.11938940687298,2024-10-17 14h40.35.793676 +0530,
50,c,66,2,16,c,1,0.6870312000392005,None,16,2,66,2,,,,,178.12133350002114,,178.10854850010946,178.12133350002114,179.1214221001137,179.1214221001137,179.1214221001137,179.1214221001137,179.1214221001137,180.12115890008863,180.12115890008863,180.81012580008246,c,1,0.6870312000392005,None,,,,,1,001,2024-10-17_14h37.53.176,Motor Learning Sequence Task,2024.2.1post4,61.11938940687298,2024-10-17 14h40.35.793676 +0530,
-150,z,67,3,16,z,1,0.638710799976252,None,16,3,67,3,,,,,180.82148590008728,,180.81068650004454,180.82148590008728,181.82130690000486,181.82130690000486,181.82130690000486,181.82130690000486,181.82130690000486,182.82065590005368,182.82065590005368,183.47543410002254,z,1,0.638710799976252,None,,,,,1,001,2024-10-17_14h37.53.176,Motor Learning Sequence Task,2024.2.1post4,61.11938940687298,2024-10-17 14h40.35.793676 +0530,
-50,x,68,0,17,x,1,0.5098929000087082,None,17,0,68,0,,,,,183.48758280009497,,183.47578810004052,183.48758280009497,184.48783510003705,184.48783510003705,184.48783510003705,184.48783510003705,184.48783510003705,185.48770310007967,185.48770310007967,186.0077455000719,x,1,0.5098929000087082,None,,,,,1,001,2024-10-17_14h37.53.176,Motor Learning Sequence Task,2024.2.1post4,61.11938940687298,2024-10-17 14h40.35.793676 +0530,
150,v,69,1,17,v,1,0.6324352000374347,None,17,1,69,1,,,,,186.0210583000444,,186.0080997000914,186.0210583000444,187.02141410007607,187.02141410007607,187.02141410007607,187.02141410007607,187.02141410007607,188.02111710002646,188.02111710002646,188.65943510003854,v,1,0.6324352000374347,None,,,,,1,001,2024-10-17_14h37.53.176,Motor Learning Sequence Task,2024.2.1post4,61.11938940687298,2024-10-17 14h40.35.793676 +0530,
50,c,70,2,17,c,1,0.6640408999519423,None,17,2,70,2,,,,,188.6708502001129,,188.6598352000583,188.6708502001129,189.67081250005867,189.67081250005867,189.67081250005867,189.67081250005867,189.67081250005867,190.67141560011078,190.67141560011078,191.3425035000546,c,1,0.6640408999519423,None,,,,,1,001,2024-10-17_14h37.53.176,Motor Learning Sequence Task,2024.2.1post4,61.11938940687298,2024-10-17 14h40.35.793676 +0530,
-150,z,71,3,17,z,1,0.5292562999529764,None,17,3,71,3,,,,,191.35393260000274,,191.3428629001137,191.35393260000274,192.35387920006178,192.35387920006178,192.35387920006178,192.35387920006178,192.35387920006178,193.35448370000813,193.35448370000813,193.89096670004074,z,1,0.5292562999529764,None,,,,,1,001,2024-10-17_14h37.53.176,Motor Learning Sequence Task,2024.2.1post4,61.11938940687298,2024-10-17 14h40.35.793676 +0530,
-50,x,72,0,18,x,1,0.6861585000297055,None,18,0,72,0,,,,,193.90398170007393,,193.89137320010923,193.90398170007393,194.90457340003923,194.90457340003923,194.90457340003923,194.90457340003923,194.90457340003923,195.90402020001784,195.90402020001784,196.59197170007974,x,1,0.6861585000297055,None,,,,,1,001,2024-10-17_14h37.53.176,Motor Learning Sequence Task,2024.2.1post4,61.11938940687298,2024-10-17 14h40.35.793676 +0530,
150,v,73,1,18,v,1,0.8483690000139177,None,18,1,73,1,,,,,196.6042339000851,,196.59236160002183,196.6042339000851,197.60423140006606,197.60423140006606,197.60423140006606,197.60423140006606,197.60423140006606,198.60380110004917,198.60380110004917,199.45875300001353,v,1,0.8483690000139177,None,,,,,1,001,2024-10-17_14h37.53.176,Motor Learning Sequence Task,2024.2.1post4,61.11938940687298,2024-10-17 14h40.35.793676 +0530,
50,c,74,2,18,c,1,0.6879529999569058,None,18,2,74,2,,,,,199.4710724001052,,199.45914910000283,199.4710724001052,200.47158830007538,200.47158830007538,200.47158830007538,200.47158830007538,200.47158830007538,201.4709060000023,201.4709060000023,202.17436340008862,c,1,0.6879529999569058,None,,,,,1,001,2024-10-17_14h37.53.176,Motor Learning Sequence Task,2024.2.1post4,61.11938940687298,2024-10-17 14h40.35.793676 +0530,
-150,z,75,3,18,z,1,0.7325289000291377,None,18,3,75,3,,,,,202.18725870002527,,202.174688900006,202.18725870002527,203.18779140000697,203.18779140000697,203.18779140000697,203.18779140000697,203.18779140000697,204.18741370004136,204.18741370004136,204.92537580011413,z,1,0.7325289000291377,None,,,,,1,001,2024-10-17_14h37.53.176,Motor Learning Sequence Task,2024.2.1post4,61.11938940687298,2024-10-17 14h40.35.793676 +0530,
-50,x,76,0,19,x,1,0.637671299977228,None,19,0,76,0,,,,,204.93751390010584,,204.92577370000072,204.93751390010584,205.937229400035,205.937229400035,205.937229400035,205.937229400035,205.937229400035,206.9373973000329,206.9373973000329,207.59175170003437,x,1,0.637671299977228,None,,,,,1,001,2024-10-17_14h37.53.176,Motor Learning Sequence Task,2024.2.1post4,61.11938940687298,2024-10-17 14h40.35.793676 +0530,
150,v,77,1,19,v,1,0.45534570002928376,None,19,1,77,1,,,,,207.60380500007886,,207.59215300006326,207.60380500007886,208.6039573000744,208.6039573000744,208.6039573000744,208.6039573000744,208.6039573000744,209.6043617000105,209.6043617000105,210.0744920000434,v,1,0.45534570002928376,None,,,,,1,001,2024-10-17_14h37.53.176,Motor Learning Sequence Task,2024.2.1post4,61.11938940687298,2024-10-17 14h40.35.793676 +0530,
50,c,78,2,19,c,1,0.7685946000274271,None,19,2,78,2,,,,,210.08741890010424,,210.07481390004978,210.08741890010424,211.08743950002827,211.08743950002827,211.08743950002827,211.08743950002827,211.08743950002827,212.0877261001151,212.0877261001151,212.858348900103,c,1,0.7685946000274271,None,,,,,1,001,2024-10-17_14h37.53.176,Motor Learning Sequence Task,2024.2.1post4,61.11938940687298,2024-10-17 14h40.35.793676 +0530,
-150,z,79,3,19,z,1,0.6622221000725403,None,19,3,79,3,,,,,212.87098680005874,,212.8586886000121,212.87098680005874,213.87076430011075,213.87076430011075,213.87076430011075,213.87076430011075,213.87076430011075,214.87077200005297,214.87077200005297,215.5410620000912,z,1,0.6622221000725403,None,,,,,1,001,2024-10-17_14h37.53.176,Motor Learning Sequence Task,2024.2.1post4,61.11938940687298,2024-10-17 14h40.35.793676 +0530,
-50,x,80,0,20,x,1,0.6324971000431105,None,20,0,80,0,,,,,215.5541227000067,,215.5414213000331,215.5541227000067,216.5539856000105,216.5539856000105,216.5539856000105,216.5539856000105,216.5539856000105,217.55423790006898,217.55423790006898,218.191284700064,x,1,0.6324971000431105,None,,,,,1,001,2024-10-17_14h37.53.176,Motor Learning Sequence Task,2024.2.1post4,61.11938940687298,2024-10-17 14h40.35.793676 +0530,
150,v,81,1,20,v,1,0.6239789000246674,None,20,1,81,1,,,,,218.20374060003087,,218.19164910004474,218.20374060003087,219.2038595000049,219.2038595000049,219.2038595000049,219.2038595000049,219.2038595000049,220.20367440010887,220.20367440010887,220.84146230004262,v,1,0.6239789000246674,None,,,,,1,001,2024-10-17_14h37.53.176,Motor Learning Sequence Task,2024.2.1post4,61.11938940687298,2024-10-17 14h40.35.793676 +0530,
50,c,82,2,20,c,1,0.5896609999472275,None,20,2,82,2,,,,,220.8544931000797,,220.84185980004258,220.8544931000797,221.85384620004334,221.85384620004334,221.85384620004334,221.85384620004334,221.85384620004334,222.8541769000003,222.8541769000003,223.45824090007227,c,1,0.5896609999472275,None,,,,,1,001,2024-10-17_14h37.53.176,Motor Learning Sequence Task,2024.2.1post4,61.11938940687298,2024-10-17 14h40.35.793676 +0530,
-150,z,83,3,20,z,1,0.6132925000274554,None,20,3,83,3,,,,,223.4711365000112,,223.45858100010082,223.4711365000112,224.47104690002743,224.47104690002743,224.47104690002743,224.47104690002743,224.47104690002743,225.47071890009101,225.47071890009101,226.09140980010852,z,1,0.6132925000274554,None,,,,,1,001,2024-10-17_14h37.53.176,Motor Learning Sequence Task,2024.2.1post4,61.11938940687298,2024-10-17 14h40.35.793676 +0530,
-50,x,84,0,21,x,1,0.5308211999945343,None,21,0,84,0,,,,,226.10407950007357,,226.09174880001228,226.10407950007357,227.1034926000284,227.1034926000284,227.1034926000284,227.1034926000284,227.1034926000284,228.10385550011415,228.10385550011415,228.64105700002983,x,1,0.5308211999945343,None,,,,,1,001,2024-10-17_14h37.53.176,Motor Learning Sequence Task,2024.2.1post4,61.11938940687298,2024-10-17 14h40.35.793676 +0530,
150,v,85,1,21,v,1,0.5963495000032708,None,21,1,85,1,,,,,228.65452420001384,,228.64139920007437,228.65452420001384,229.65370710007846,229.65370710007846,229.65370710007846,229.65370710007846,229.65370710007846,230.65406450000592,230.65406450000592,231.2580156000331,v,1,0.5963495000032708,None,,,,,1,001,2024-10-17_14h37.53.176,Motor Learning Sequence Task,2024.2.1post4,61.11938940687298,2024-10-17 14h40.35.793676 +0530,
50,c,86,2,21,c,1,0.8408088000724092,None,21,2,86,2,,,,,231.27085450000595,,231.25833910005167,231.27085450000595,232.2708953000838,232.2708953000838,232.2708953000838,232.2708953000838,232.2708953000838,233.27063460007776,233.27063460007776,234.12476750009228,c,1,0.8408088000724092,None,,,,,1,001,2024-10-17_14h37.53.176,Motor Learning Sequence Task,2024.2.1post4,61.11938940687298,2024-10-17 14h40.35.793676 +0530,
-150,z,87,3,21,z,1,0.4943982999539003,None,21,3,87,3,,,,,234.137551400112,,234.12515390000772,234.137551400112,235.13748910010327,235.13748910010327,235.13748910010327,235.13748910010327,235.13748910010327,236.13706540002022,236.13706540002022,236.64073150011245,z,1,0.4943982999539003,None,,,,,1,001,2024-10-17_14h37.53.176,Motor Learning Sequence Task,2024.2.1post4,61.11938940687298,2024-10-17 14h40.35.793676 +0530,
-50,x,88,0,22,x,1,0.552978599909693,None,22,0,88,0,,,,,236.6536656001117,,236.64112650009338,236.6536656001117,237.6536713000387,237.6536713000387,237.6536713000387,237.6536713000387,237.6536713000387,238.65412840002682,238.65412840002682,239.2085409000283,x,1,0.552978599909693,None,,,,,1,001,2024-10-17_14h37.53.176,Motor Learning Sequence Task,2024.2.1post4,61.11938940687298,2024-10-17 14h40.35.793676 +0530,
150,v,89,1,22,v,1,0.5549996999325231,None,22,1,89,1,,,,,239.22042540006805,,239.2088871001033,239.22042540006805,240.22053530008998,240.22053530008998,240.22053530008998,240.22053530008998,240.22053530008998,241.22025440004654,241.22025440004654,241.79081110004336,v,1,0.5549996999325231,None,,,,,1,001,2024-10-17_14h37.53.176,Motor Learning Sequence Task,2024.2.1post4,61.11938940687298,2024-10-17 14h40.35.793676 +0530,
50,c,90,2,22,c,1,0.7137706999201328,None,22,2,90,2,,,,,241.80333690007683,,241.791205800022,241.80333690007683,242.80358060006984,242.80358060006984,242.80358060006984,242.80358060006984,242.80358060006984,243.80346770002507,243.80346770002507,244.5249423000496,c,1,0.7137706999201328,None,,,,,1,001,2024-10-17_14h37.53.176,Motor Learning Sequence Task,2024.2.1post4,61.11938940687298,2024-10-17 14h40.35.793676 +0530,
-150,z,91,3,22,z,1,0.5742745000170544,None,22,3,91,3,,,,,244.53735550004058,,244.52537810010836,244.53735550004058,245.53715550003108,245.53715550003108,245.53715550003108,245.53715550003108,245.53715550003108,246.536648600013,246.536648600013,247.12371120008174,z,1,0.5742745000170544,None,,,,,1,001,2024-10-17_14h37.53.176,Motor Learning Sequence Task,2024.2.1post4,61.11938940687298,2024-10-17 14h40.35.793676 +0530,
-50,x,92,0,23,x,1,0.5906118999700993,None,23,0,92,0,,,,,247.13692900002934,,247.12407880008686,247.13692900002934,248.13731500005815,248.13731500005815,248.13731500005815,248.13731500005815,248.13731500005815,249.1367379000876,249.1367379000876,249.74069550004788,x,1,0.5906118999700993,None,,,,,1,001,2024-10-17_14h37.53.176,Motor Learning Sequence Task,2024.2.1post4,61.11938940687298,2024-10-17 14h40.35.793676 +0530,
150,v,93,1,23,v,1,0.4236379999201745,None,23,1,93,1,,,,,249.75334110006224,,249.74103710008785,249.75334110006224,250.75389940000605,250.75389940000605,250.75389940000605,250.75389940000605,250.75389940000605,251.75343130005058,251.75343130005058,252.19110700010788,v,1,0.4236379999201745,None,,,,,1,001,2024-10-17_14h37.53.176,Motor Learning Sequence Task,2024.2.1post4,61.11938940687298,2024-10-17 14h40.35.793676 +0530,
50,c,94,2,23,c,1,0.6378037000540644,None,23,2,94,2,,,,,252.20330190006644,,252.19143510004506,252.20330190006644,253.20318440010305,253.20318440010305,253.20318440010305,253.20318440010305,253.20318440010305,254.20353960001376,254.20353960001376,254.85753060004208,c,1,0.6378037000540644,None,,,,,1,001,2024-10-17_14h37.53.176,Motor Learning Sequence Task,2024.2.1post4,61.11938940687298,2024-10-17 14h40.35.793676 +0530,
-150,z,95,3,23,z,1,0.536365200066939,None,23,3,95,3,,,,,254.870172200026,,254.85792370000854,254.870172200026,255.8703385000117,255.8703385000117,255.8703385000117,255.8703385000117,255.8703385000117,256.8704679000657,256.8704679000657,257.4238758001011,z,1,0.536365200066939,None,,,,,1,001,2024-10-17_14h37.53.176,Motor Learning Sequence Task,2024.2.1post4,61.11938940687298,2024-10-17 14h40.35.793676 +0530,
-50,x,96,0,24,x,1,0.516037099994719,None,24,0,96,0,,,,,257.4368032000493,,257.4242506000446,257.4368032000493,258.43704630003776,258.43704630003776,258.43704630003776,258.43704630003776,258.43704630003776,259.4370020000497,259.4370020000497,259.9571500000311,x,1,0.516037099994719,None,,,,,1,001,2024-10-17_14h37.53.176,Motor Learning Sequence Task,2024.2.1post4,61.11938940687298,2024-10-17 14h40.35.793676 +0530,
150,v,97,1,24,v,1,0.5252491000574082,None,24,1,97,1,,,,,259.97005620005075,,259.9574779000832,259.97005620005075,260.9699974000687,260.9699974000687,260.9699974000687,260.9699974000687,260.9699974000687,261.9704610001063,261.9704610001063,262.5067391000921,v,1,0.5252491000574082,None,,,,,1,001,2024-10-17_14h37.53.176,Motor Learning Sequence Task,2024.2.1post4,61.11938940687298,2024-10-17 14h40.35.793676 +0530,
50,c,98,2,24,c,1,0.6223406000062823,None,24,2,98,2,,,,,262.5203243000433,,262.5071458000457,262.5203243000433,263.5202611000277,263.5202611000277,263.5202611000277,263.5202611000277,263.5202611000277,264.5204335000599,264.5204335000599,265.1567059000954,c,1,0.6223406000062823,None,,,,,1,001,2024-10-17_14h37.53.176,Motor Learning Sequence Task,2024.2.1post4,61.11938940687298,2024-10-17 14h40.35.793676 +0530,
-150,z,99,3,24,z,1,0.4559454000554979,None,24,3,99,3,,,,,265.1697371000191,,265.157095600036,265.1697371000191,266.17002450011205,266.17002450011205,266.17002450011205,266.17002450011205,266.17002450011205,267.1702688001096,267.1702688001096,267.6407174000051,z,1,0.4559454000554979,None,,,,,1,001,2024-10-17_14h37.53.176,Motor Learning Sequence Task,2024.2.1post4,61.11938940687298,2024-10-17 14h40.35.793676 +0530,
-50,x,100,0,25,x,1,0.541626000078395,None,25,0,100,0,,,,,267.65359870006796,,267.6411200000439,267.65359870006796,268.6533513000468,268.6533513000468,268.6533513000468,268.6533513000468,268.6533513000468,269.6530583000276,269.6530583000276,270.2080514000263,x,1,0.541626000078395,None,,,,,1,001,2024-10-17_14h37.53.176,Motor Learning Sequence Task,2024.2.1post4,61.11938940687298,2024-10-17 14h40.35.793676 +0530,
150,v,101,1,25,v,1,0.5165840999688953,None,25,1,101,1,,,,,270.2204061000375,,270.2084537000628,270.2204061000375,271.2203779000556,271.2203779000556,271.2203779000556,271.2203779000556,271.2203779000556,272.2198529000161,272.2198529000161,272.7408160000341,v,1,0.5165840999688953,None,,,,,1,001,2024-10-17_14h37.53.176,Motor Learning Sequence Task,2024.2.1post4,61.11938940687298,2024-10-17 14h40.35.793676 +0530,
50,c,102,2,25,c,1,0.9596923000644892,None,25,2,102,2,,,,,272.75364250002895,,272.74114110006485,272.75364250002895,273.7534062000923,273.7534062000923,273.7534062000923,273.7534062000923,273.7534062000923,274.75371520000044,274.75371520000044,275.72383830009494,c,1,0.9596923000644892,None,,,,,1,001,2024-10-17_14h37.53.176,Motor Learning Sequence Task,2024.2.1post4,61.11938940687298,2024-10-17 14h40.35.793676 +0530,
-150,z,103,3,25,z,1,0.4227180000161752,None,25,3,103,3,,,,,275.73701490007807,,275.7243677000515,275.73701490007807,276.73654220008757,276.73654220008757,276.73654220008757,276.73654220008757,276.73654220008757,277.7365424000891,277.7365424000891,278.1738608001033,z,1,0.4227180000161752,None,,,,,1,001,2024-10-17_14h37.53.176,Motor Learning Sequence Task,2024.2.1post4,61.11938940687298,2024-10-17 14h40.35.793676 +0530,
-50,x,104,0,26,x,1,0.6978563000448048,None,26,0,104,0,,,,,278.18673040007707,,278.1742635000264,278.18673040007707,279.1866743999999,279.1866743999999,279.1866743999999,279.1866743999999,279.1866743999999,280.1865851000184,280.1865851000184,280.8904115000041,x,1,0.6978563000448048,None,,,,,1,001,2024-10-17_14h37.53.176,Motor Learning Sequence Task,2024.2.1post4,61.11938940687298,2024-10-17 14h40.35.793676 +0530,
150,v,105,1,26,v,1,0.721998400054872,None,26,1,105,1,,,,,280.9034998000134,,280.8908040000824,280.9034998000134,281.90321060002316,281.90321060002316,281.90321060002316,281.90321060002316,281.90321060002316,282.9031435000943,282.9031435000943,283.64108410000335,v,1,0.721998400054872,None,,,,,1,001,2024-10-17_14h37.53.176,Motor Learning Sequence Task,2024.2.1post4,61.11938940687298,2024-10-17 14h40.35.793676 +0530,
50,c,106,2,26,c,1,0.6577524999156594,None,26,2,106,2,,,,,283.65382850007154,,283.64147480006795,283.65382850007154,284.6530147000449,284.6530147000449,284.6530147000449,284.6530147000449,284.6530147000449,285.6533080000663,285.6533080000663,286.32404810003936,c,1,0.6577524999156594,None,,,,,1,001,2024-10-17_14h37.53.176,Motor Learning Sequence Task,2024.2.1post4,61.11938940687298,2024-10-17 14h40.35.793676 +0530,
-150,z,107,3,26,z,1,0.5834995000623167,None,26,3,107,3,,,,,286.33643020002637,,286.3244420000119,286.33643020002637,287.33676040009595,287.33676040009595,287.33676040009595,287.33676040009595,287.33676040009595,288.33697720000055,288.33697720000055,288.92404890002217,z,1,0.5834995000623167,None,,,,,1,001,2024-10-17_14h37.53.176,Motor Learning Sequence Task,2024.2.1post4,61.11938940687298,2024-10-17 14h40.35.793676 +0530,
-50,x,108,0,27,x,1,0.7656241999939084,None,27,0,108,0,,,,,288.936563400086,,288.9243945000926,288.936563400086,289.9365168000804,289.9365168000804,289.9365168000804,289.9365168000804,289.9365168000804,290.93621740001254,290.93621740001254,291.7074010000797,x,1,0.7656241999939084,None,,,,,1,001,2024-10-17_14h37.53.176,Motor Learning Sequence Task,2024.2.1post4,61.11938940687298,2024-10-17 14h40.35.793676 +0530,
150,v,109,1,27,v,1,0.5176741000032052,None,27,1,109,1,,,,,291.7191991000436,,291.70794570003636,291.7191991000436,292.71988930006046,292.71988930006046,292.71988930006046,292.71988930006046,292.71988930006046,293.71984200004954,293.71984200004954,294.24062030005734,v,1,0.5176741000032052,None,,,,,1,001,2024-10-17_14h37.53.176,Motor Learning Sequence Task,2024.2.1post4,61.11938940687298,2024-10-17 14h40.35.793676 +0530,
50,c,110,2,27,c,1,0.6749709999421611,None,27,2,110,2,,,,,294.2533037000103,,294.24102590000257,294.2533037000103,295.25304120010696,295.25304120010696,295.25304120010696,295.25304120010696,295.25304120010696,296.2526310000103,296.2526310000103,296.9409727000166,c,1,0.6749709999421611,None,,,,,1,001,2024-10-17_14h37.53.176,Motor Learning Sequence Task,2024.2.1post4,61.11938940687298,2024-10-17 14h40.35.793676 +0530,
-150,z,111,3,27,z,1,0.5399444999638945,None,27,3,111,3,,,,,296.95312950003427,,296.94129960006103,296.95312950003427,297.95339030004106,297.95339030004106,297.95339030004106,297.95339030004106,297.95339030004106,298.9527944000438,298.9527944000438,299.50692010007333,z,1,0.5399444999638945,None,,,,,1,001,2024-10-17_14h37.53.176,Motor Learning Sequence Task,2024.2.1post4,61.11938940687298,2024-10-17 14h40.35.793676 +0530,
-50,x,112,0,28,x,1,0.5833216999890283,None,28,0,112,0,,,,,299.5191866001114,,299.50724630011246,299.5191866001114,300.5194798000157,300.5194798000157,300.5194798000157,300.5194798000157,300.5194798000157,301.51968280004803,301.51968280004803,302.107536500087,x,1,0.5833216999890283,None,,,,,1,001,2024-10-17_14h37.53.176,Motor Learning Sequence Task,2024.2.1post4,61.11938940687298,2024-10-17 14h40.35.793676 +0530,
150,v,113,1,28,v,1,0.8813344000373036,None,28,1,113,1,,,,,302.1199561000103,,302.1080196000403,302.1199561000103,303.1197580000153,303.1197580000153,303.1197580000153,303.1197580000153,303.1197580000153,304.1192804001039,304.1192804001039,305.00643649999984,v,1,0.8813344000373036,None,,,,,1,001,2024-10-17_14h37.53.176,Motor Learning Sequence Task,2024.2.1post4,61.11938940687298,2024-10-17 14h40.35.793676 +0530,
50,c,114,2,28,c,1,0.6687272000126541,None,28,2,114,2,,,,,305.0196048000362,,305.0068503000075,305.0196048000362,306.0198451000033,306.0198451000033,306.0198451000033,306.0198451000033,306.0198451000033,307.01943410001695,307.01943410001695,307.69028660003096,c,1,0.6687272000126541,None,,,,,1,001,2024-10-17_14h37.53.176,Motor Learning Sequence Task,2024.2.1post4,61.11938940687298,2024-10-17 14h40.35.793676 +0530,
-150,z,115,3,28,z,1,0.8161651999689639,None,28,3,115,3,,,,,307.7027253000997,,307.69061700010207,307.7027253000997,308.70279580005445,308.70279580005445,308.70279580005445,308.70279580005445,308.70279580005445,309.7027323000366,309.7027323000366,310.523911000113,z,1,0.8161651999689639,None,,,,,1,001,2024-10-17_14h37.53.176,Motor Learning Sequence Task,2024.2.1post4,61.11938940687298,2024-10-17 14h40.35.793676 +0530,
-50,x,116,0,29,x,1,0.9580831000348553,None,29,0,116,0,,,,,310.53586640011054,,310.5243433000287,310.53586640011054,311.5364641000051,311.5364641000051,311.5364641000051,311.5364641000051,311.5364641000051,312.5364005001029,312.5364005001029,313.5066997000249,x,1,0.9580831000348553,None,,,,,1,001,2024-10-17_14h37.53.176,Motor Learning Sequence Task,2024.2.1post4,61.11938940687298,2024-10-17 14h40.35.793676 +0530,
150,v,117,1,29,v,1,0.6429825000232086,None,29,1,117,1,,,,,313.5192104000598,,313.507033700007,313.5192104000598,314.51915780000854,314.51915780000854,314.51915780000854,314.51915780000854,314.51915780000854,315.5200544000836,315.5200544000836,316.17291240009945,v,1,0.6429825000232086,None,,,,,1,001,2024-10-17_14h37.53.176,Motor Learning Sequence Task,2024.2.1post4,61.11938940687298,2024-10-17 14h40.35.793676 +0530,
50,c,118,2,29,c,1,1.0070686999242753,None,29,2,118,2,,,,,316.18578510009684,,316.1732812001137,316.18578510009684,317.185698300018,317.185698300018,317.185698300018,317.185698300018,317.185698300018,318.1859360000817,318.1859360000817,319.20714650000446,c,1,1.0070686999242753,None,,,,,1,001,2024-10-17_14h37.53.176,Motor Learning Sequence Task,2024.2.1post4,61.11938940687298,2024-10-17 14h40.35.793676 +0530,
-150,z,119,3,29,z,1,0.5823779000202194,None,29,3,119,3,,,,,319.21948540001176,,319.20755790011026,319.21948540001176,320.21910430002026,320.21910430002026,320.21910430002026,320.21910430002026,320.21910430002026,321.21951110009104,321.21951110009104,321.8061682000989,z,1,0.5823779000202194,None,,,,,1,001,2024-10-17_14h37.53.176,Motor Learning Sequence Task,2024.2.1post4,61.11938940687298,2024-10-17 14h40.35.793676 +0530,
-50,x,120,0,30,x,1,0.6630781999556348,None,30,0,120,0,,,,,321.81950080010574,,321.80650030006655,321.81950080010574,322.8192660000641,322.8192660000641,322.8192660000641,322.8192660000641,322.8192660000641,323.8195405000588,323.8195405000588,324.49066120001953,x,1,0.6630781999556348,None,,,,,1,001,2024-10-17_14h37.53.176,Motor Learning Sequence Task,2024.2.1post4,61.11938940687298,2024-10-17 14h40.35.793676 +0530,
150,v,121,1,30,v,1,0.5500339000718668,None,30,1,121,1,,,,,324.5029084000271,,324.49098820006475,324.5029084000271,325.5026849000715,325.5026849000715,325.5026849000715,325.5026849000715,325.5026849000715,326.5023446000414,326.5023446000414,327.05668430007063,v,1,0.5500339000718668,None,,,,,1,001,2024-10-17_14h37.53.176,Motor Learning Sequence Task,2024.2.1post4,61.11938940687298,2024-10-17 14h40.35.793676 +0530,
50,c,122,2,30,c,1,0.9495171000016853,None,30,2,122,2,,,,,327.0689746000571,,327.0570849000942,327.0689746000571,328.06956080009695,328.06956080009695,328.06956080009695,328.06956080009695,328.06956080009695,329.06957270007115,329.06957270007115,330.0233271000907,c,1,0.9495171000016853,None,,,,,1,001,2024-10-17_14h37.53.176,Motor Learning Sequence Task,2024.2.1post4,61.11938940687298,2024-10-17 14h40.35.793676 +0530,
-150,z,123,3,30,z,1,0.6008831999497488,None,30,3,123,3,,,,,330.0362046000082,,330.0237594000064,330.0362046000082,331.03624410007615,331.03624410007615,331.03624410007615,331.03624410007615,331.03624410007615,332.0360582000576,332.0360582000576,332.640788000077,z,1,0.6008831999497488,None,,,,,1,001,2024-10-17_14h37.53.176,Motor Learning Sequence Task,2024.2.1post4,61.11938940687298,2024-10-17 14h40.35.793676 +0530,
